	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
8385	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.925531914893617	0.8831168831168831	0.954954954954955	0.8456248734376042	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
9068	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
11338	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
6060	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
9252	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
9388	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
11748	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
12225	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9627659574468085	0.948051948051948	0.972972972972973	0.9229165330423422	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
9228	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
8947	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
8421	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
12460	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
2957	{'max_depth': 2, 'eta': 1, 'gamma': 1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9521276595744681	0.9090909090909091	0.9819819819819819	0.9014151243141696	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
11590	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
8101	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
4903	{'max_depth': 3, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	0.974025974025974	1.0	0.9781546791053054	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
12300	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
12118	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
5220	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	1.0	0.9819819819819819	0.9783259572558963	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
6150	{'max_depth': 3, 'eta': 1, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9787234042553191	0.974025974025974	0.9819819819819819	0.956007956007956	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
8261	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
4910	{'max_depth': 3, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
6151	{'max_depth': 3, 'eta': 1, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	0.987012987012987	0.990990990990991	0.978003978003978	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
5070	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
2991	{'max_depth': 2, 'eta': 1, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	0.987012987012987	0.990990990990991	0.978003978003978	0.8	0.7142857142857143	0.8461538461538461	0.5604395604395604
11621	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
11309	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
5732	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
5892	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
11790	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
9382	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
12143	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
12147	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
9028	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
8110	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
5839	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
8231	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
5910	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
4911	{'max_depth': 3, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
9067	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
5071	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
8071	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
11744	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.9090909090909091	0.954954954954955	0.8677083850081297	0.8	0.5	0.9615384615384616	0.5503495392790071
9187	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9840425531914894	0.974025974025974	0.990990990990991	0.9669989284213972	0.8	0.5	0.9615384615384616	0.5503495392790071
8868	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
6018	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9840425531914894	0.987012987012987	0.9819819819819819	0.9671297218968418	0.8	0.5	0.9615384615384616	0.5503495392790071
8263	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
12311	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
12588	{'max_depth': 8, 'eta': 1, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
8907	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
8103	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
6181	{'max_depth': 3, 'eta': 1, 'gamma': 1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
9099	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
6050	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.5	0.9615384615384616	0.5503495392790071
10660	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
7311	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	0.987012987012987	1.0	0.9890401261109247	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
11663	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
9258	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
8454	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
7471	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	0.987012987012987	1.0	0.9890401261109247	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
7492	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
8938	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
11493	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
11492	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
8194	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9468085106382979	0.935064935064935	0.954954954954955	0.89001989001989	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
8940	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
10500	{'max_depth': 8, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
12150	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
8590	{'max_depth': 6, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
11595	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.973404255319149	0.948051948051948	0.990990990990991	0.9452006636382958	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
5222	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
7790	{'max_depth': 6, 'eta': 0.1, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
9248	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	1.0	0.9819819819819819	0.9783259572558963	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
8941	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
12139	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.8	0.6428571428571429	0.8846153846153846	0.549010813046013
